time_s,yaw,pitch,roll,label,subject_id,scenario,source_file
3.22,7.100770830283912,19.500956900721143,4.532323683368463,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.24,7.099481988756521,19.501137898498904,4.530417449933741,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.2600000000000002,7.099782997153876,19.50181927542754,4.528477444230141,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.2800000000000002,7.099529070895815,19.50047671748344,4.5266292470392075,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.3000000000000003,7.098668728510186,19.49974354968129,4.527300003061431,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.3200000000000003,7.098192736596424,19.498443941540046,4.527936821969973,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.34,7.099278885593526,19.497522534529526,4.527591632381164,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.36,7.099944234770834,19.49625177709903,4.528747800358529,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.38,7.100207584357966,19.49499925030482,4.530222021658698,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.4,7.099980318905874,19.496447571756324,4.53173973467091,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.42,7.100336364397481,19.49744329747237,4.532156315622325,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.44,7.099218779294513,19.496845452468346,4.533094145317234,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.46,7.09867296047251,19.498907018786014,4.533582205514058,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.48,7.100186232860483,19.50153397768911,4.533087801092289,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.5,7.10138670010417,19.5008704369711,4.5326088296843,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.52,7.10338085479639,19.501958199997908,4.532725014461897,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.54,7.108384529757527,19.50537252655288,4.531391090053082,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.56,7.11420798945227,19.507020679787537,4.527685030003667,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.58,7.119907505008291,19.508248179130295,4.524552349596917,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.6,7.127678108250256,19.511816426302122,4.521551161081318,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.62,7.135771382356689,19.51432681662622,4.518342847483799,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.64,7.141870758072886,19.514717405850767,4.5160011243499,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.66,7.14756673623358,19.514456370371114,4.516847945012313,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.68,7.154916466770203,19.513520420435306,4.521002648057983,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.7,7.168309907353527,19.51010656003988,4.5261647412806365,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.72,7.189535256742152,19.499530076753402,4.526277752310202,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.74,7.220232307741702,19.48483799463502,4.518921878740935,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.7600000000000002,7.26207855780706,19.465916576651882,4.497438989541031,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.7800000000000002,7.308083004666403,19.447229204563257,4.467469621324815,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.8000000000000003,7.353914321424436,19.43091827558191,4.431815508592552,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.8200000000000003,7.398799143423988,19.421155946462505,4.390256811565581,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.84,7.442260459442155,19.415586725094823,4.3441441198859625,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.86,7.477641970769364,19.416995343225274,4.308512068866953,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.88,7.506787265350118,19.420457457089825,4.283803728081913,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.9,7.529307545289273,19.424822649239694,4.2741081036702875,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.92,7.542250318961517,19.43025930087507,4.283809915267817,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.94,7.5487277533628285,19.434638855522085,4.30685999699366,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.96,7.555775823424051,19.436890869109966,4.329017292740194,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.98,7.565734428634703,19.440888944417217,4.3441261005894685,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.0,7.579824591358317,19.448503555857144,4.348043045191291,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.0200000000000005,7.600348353892507,19.467127502076767,4.339832061972865,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.04,7.614400365761133,19.502413792221112,4.3365067665320165,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.0600000000000005,7.605368187951619,19.55378941824156,4.346333507699354,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.08,7.553025439633458,19.625653941777756,4.365319392906742,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.1,7.42358386957344,19.731829329974666,4.3883395186787935,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.12,7.1285187998362405,19.84592463978188,4.48065593919798,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.14,6.484579693239683,19.970187323788373,4.783582479885289,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
4.16,5.387661407589499,20.165027870841783,5.358849631813482,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
